idUsuario,nome,estado,telefone,dataNascimento,cidade,email,apelido,pais,foto,nivel,numeroAvaliacoes,IDTipoGeneroFK,IDFonteFK
79720,"vitor costa",NULL,NULL,NULL,NULL,NULL,"vitor costa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
232217,"Malena Sousa",NULL,NULL,NULL,NULL,NULL,"Malena Sousa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
333048,"sergio ricardo de oliveira",NULL,NULL,NULL,NULL,NULL,"sergio ricardo de oliveira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
333049,"aclla rebek monção",NULL,NULL,NULL,NULL,NULL,"aclla rebek monção",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
9657,"gabriel Fernandes",NULL,NULL,NULL,NULL,NULL,"gabriel Fernandes",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
333050,"allison henrique",NULL,NULL,NULL,NULL,NULL,"allison henrique",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
333051,"airton sobral",NULL,NULL,NULL,NULL,NULL,"airton sobral",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
223896,julieanne.costa.7,NULL,NULL,NULL,NULL,NULL,julieanne.costa.7,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
223947,augustoagtcesar.non,NULL,NULL,NULL,NULL,NULL,augustoagtcesar.non,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
333109,"paula wagner",NULL,NULL,NULL,NULL,NULL,"paula wagner",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
333189,"tatiana leão",NULL,NULL,NULL,NULL,NULL,"tatiana leão",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
333192,elisangelasilva8773,NULL,NULL,NULL,NULL,NULL,elisangelasilva8773,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
333193,santanaevanialucia,NULL,NULL,NULL,NULL,NULL,santanaevanialucia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
333056,natalia_fernda,NULL,NULL,NULL,NULL,NULL,natalia_fernda,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
223933,josefanunesdasilvanunes,NULL,NULL,NULL,NULL,NULL,josefanunesdasilvanunes,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
267279,shenia_cleyton,NULL,NULL,NULL,NULL,NULL,shenia_cleyton,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
306602,luannaa.leticia,NULL,NULL,NULL,NULL,NULL,luannaa.leticia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
256464,mayaragomes2306,NULL,NULL,NULL,NULL,NULL,mayaragomes2306,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
252985,chefrobertinholima,NULL,NULL,NULL,NULL,NULL,chefrobertinholima,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
330845,joana.brando,NULL,NULL,NULL,NULL,NULL,joana.brando,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
285234,zgraficape,NULL,NULL,NULL,NULL,NULL,zgraficape,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
223948,ingridacioly,NULL,NULL,NULL,NULL,NULL,ingridacioly,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
212158,"Andrea Simone",NULL,NULL,NULL,NULL,NULL,"Andrea Simone",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
91422,"Jaqueline Costa",NULL,NULL,NULL,NULL,NULL,"Jaqueline Costa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
41550,Ed,NULL,NULL,NULL,NULL,NULL,Ed,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
333299,"walther holmes",NULL,NULL,NULL,NULL,NULL,"walther holmes",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
333418,"luisa cavalcanti",NULL,NULL,NULL,NULL,NULL,"luisa cavalcanti",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
333419,"rosangela barbosa",NULL,NULL,NULL,NULL,NULL,"rosangela barbosa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
24022,"Eterno Adorador!",NULL,NULL,NULL,NULL,NULL,"Eterno Adorador!",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
333420,"nadege oliveira",NULL,NULL,NULL,NULL,NULL,"nadege oliveira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
333423,"renato emanuel",NULL,NULL,NULL,NULL,NULL,"renato emanuel",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
333533,"ana carla monteiro",NULL,NULL,NULL,NULL,NULL,"ana carla monteiro",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
333540,antonio.carlospe,NULL,NULL,NULL,NULL,NULL,antonio.carlospe,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
333794,"jennypha cabral",NULL,NULL,NULL,NULL,NULL,"jennypha cabral",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
218618,"Sergio Regueira M",NULL,NULL,NULL,NULL,NULL,"Sergio Regueira M",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
29174,"luiz fernando",NULL,NULL,NULL,NULL,NULL,"luiz fernando",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
301349,grtcristiano,NULL,NULL,NULL,NULL,NULL,grtcristiano,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
333988,"marília isabel",NULL,NULL,NULL,NULL,NULL,"marília isabel",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
334109,"gabriel jordam",NULL,NULL,NULL,NULL,NULL,"gabriel jordam",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
334110,"fabio aquiles",NULL,NULL,NULL,NULL,NULL,"fabio aquiles",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
41841,"Mario Costa",NULL,NULL,NULL,NULL,NULL,"Mario Costa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,2,2,6
334259,"nivaldo rodrigues",NULL,NULL,NULL,NULL,NULL,"nivaldo rodrigues",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
334260,"bárbara lorenna",NULL,NULL,NULL,NULL,NULL,"bárbara lorenna",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
128908,gilmara,NULL,NULL,NULL,NULL,NULL,gilmara,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128790,evelin,NULL,NULL,NULL,NULL,NULL,evelin,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
276786,rilka,NULL,NULL,NULL,NULL,NULL,rilka,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128707,sidney,NULL,NULL,NULL,NULL,NULL,sidney,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
142452,jobson,NULL,NULL,NULL,NULL,NULL,jobson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
186244,erika,NULL,NULL,NULL,NULL,NULL,erika,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
332829,ana,NULL,NULL,NULL,NULL,NULL,ana,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
140816,hana,NULL,NULL,NULL,NULL,NULL,hana,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
224522,rhayane,NULL,NULL,NULL,NULL,NULL,rhayane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
332845,angelo,NULL,NULL,NULL,NULL,NULL,angelo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
273956,nicoli,NULL,NULL,NULL,NULL,NULL,nicoli,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128541,suellen,NULL,NULL,NULL,NULL,NULL,suellen,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
145987,denis,NULL,NULL,NULL,NULL,NULL,denis,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
334272,radmilla,NULL,NULL,NULL,NULL,NULL,radmilla,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334273,sthephanie,NULL,NULL,NULL,NULL,NULL,sthephanie,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136846,george,NULL,NULL,NULL,NULL,NULL,george,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
181216,gabi,NULL,NULL,NULL,NULL,NULL,gabi,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
332832,luana,NULL,NULL,NULL,NULL,NULL,luana,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
137463,ivone,NULL,NULL,NULL,NULL,NULL,ivone,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128847,evelyn,NULL,NULL,NULL,NULL,NULL,evelyn,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128775,julio,NULL,NULL,NULL,NULL,NULL,julio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
275255,mauria,NULL,NULL,NULL,NULL,NULL,mauria,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334274,mirellaa,NULL,NULL,NULL,NULL,NULL,mirellaa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334275,boni,NULL,NULL,NULL,NULL,NULL,boni,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
135510,marta,NULL,NULL,NULL,NULL,NULL,marta,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
144819,emy,NULL,NULL,NULL,NULL,NULL,emy,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
223873,douglasassislimaa,NULL,NULL,NULL,NULL,NULL,douglasassislimaa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
334386,oliveirasilva8193,NULL,NULL,NULL,NULL,NULL,oliveirasilva8193,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
334391,"souza&silva construcoes",NULL,NULL,NULL,NULL,NULL,"souza&silva construcoes",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
128540,laercio,NULL,NULL,NULL,NULL,NULL,laercio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
179774,lu,NULL,NULL,NULL,NULL,NULL,lu,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
129014,joelma,NULL,NULL,NULL,NULL,NULL,joelma,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334555,"júnia luiza",NULL,NULL,NULL,NULL,NULL,"júnia luiza",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
334556,"morena suzy suzy",NULL,NULL,NULL,NULL,NULL,"morena suzy suzy",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
26525,"Eliane Silva",NULL,NULL,NULL,NULL,NULL,"Eliane Silva",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
334557,"vania souza",NULL,NULL,NULL,NULL,NULL,"vania souza",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
334558,"amelia gadelha nunes",NULL,NULL,NULL,NULL,NULL,"amelia gadelha nunes",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
334559,"rosângela ferreira garcia",NULL,NULL,NULL,NULL,NULL,"rosângela ferreira garcia",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
334560,"marta chiraski",NULL,NULL,NULL,NULL,NULL,"marta chiraski",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
334561,"maria vitória aguiar cabral",NULL,NULL,NULL,NULL,NULL,"maria vitória aguiar cabral",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
190018,geise,NULL,NULL,NULL,NULL,NULL,geise,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
136953,karol,NULL,NULL,NULL,NULL,NULL,karol,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
334571,taylor,NULL,NULL,NULL,NULL,NULL,taylor,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
140015,gilberto,NULL,NULL,NULL,NULL,NULL,gilberto,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
334572,walex,NULL,NULL,NULL,NULL,NULL,walex,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128769,jussara,NULL,NULL,NULL,NULL,NULL,jussara,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
334574,laudia,NULL,NULL,NULL,NULL,NULL,laudia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128204,letícia,NULL,NULL,NULL,NULL,NULL,letícia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
104109,"Ricardo Medeiros",NULL,NULL,NULL,NULL,NULL,"Ricardo Medeiros",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
334689,"taisy barreto",NULL,NULL,NULL,NULL,NULL,"taisy barreto",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
139828,marisa,NULL,NULL,NULL,NULL,NULL,marisa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
332842,joyce,NULL,NULL,NULL,NULL,NULL,joyce,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
332836,patricia,NULL,NULL,NULL,NULL,NULL,patricia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
334704,lemos,NULL,NULL,NULL,NULL,NULL,lemos,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136790,natália,NULL,NULL,NULL,NULL,NULL,natália,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
195156,marcelino,NULL,NULL,NULL,NULL,NULL,marcelino,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
334705,jêner,NULL,NULL,NULL,NULL,NULL,jêner,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334703,gilca,NULL,NULL,NULL,NULL,NULL,gilca,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334856,"eliezer ferreira",NULL,NULL,NULL,NULL,NULL,"eliezer ferreira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
64546,"Edilson Moraes",NULL,NULL,NULL,NULL,NULL,"Edilson Moraes",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
222554,"Jadson Albuquerque",NULL,NULL,NULL,NULL,NULL,"Jadson Albuquerque",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,16,3,6
321885,tetianny,NULL,NULL,NULL,NULL,NULL,tetianny,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
194486,hingrid,NULL,NULL,NULL,NULL,NULL,hingrid,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
332822,diogo,NULL,NULL,NULL,NULL,NULL,diogo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
334871,naly,NULL,NULL,NULL,NULL,NULL,naly,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334872,hemilienne,NULL,NULL,NULL,NULL,NULL,hemilienne,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
334878,larissanc24,NULL,NULL,NULL,NULL,NULL,larissanc24,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
334879,giselletriter18,NULL,NULL,NULL,NULL,NULL,giselletriter18,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
334880,juniorsanttino,NULL,NULL,NULL,NULL,NULL,juniorsanttino,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
334881,anacpernambuco,NULL,NULL,NULL,NULL,NULL,anacpernambuco,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
334882,rodrigocorreiadealmeida,NULL,NULL,NULL,NULL,NULL,rodrigocorreiadealmeida,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
334883,danieljuniorvip,NULL,NULL,NULL,NULL,NULL,danieljuniorvip,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
334884,marcelarmendes,NULL,NULL,NULL,NULL,NULL,marcelarmendes,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
334992,milena.ribeiro1988,NULL,NULL,NULL,NULL,NULL,milena.ribeiro1988,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
220977,"Samuel Canuto",NULL,NULL,NULL,NULL,NULL,"Samuel Canuto",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,301,2,6
304849,héllen,NULL,NULL,NULL,NULL,NULL,héllen,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
335041,tâmila,NULL,NULL,NULL,NULL,NULL,tâmila,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
140380,melina,NULL,NULL,NULL,NULL,NULL,melina,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
127954,marcia,NULL,NULL,NULL,NULL,NULL,marcia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
335051,naumtorresaraujo,NULL,NULL,NULL,NULL,NULL,naumtorresaraujo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
223913,luanatexe,NULL,NULL,NULL,NULL,NULL,luanatexe,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
223910,iraneidaraujo,NULL,NULL,NULL,NULL,NULL,iraneidaraujo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
335052,maisqueijosolinda,NULL,NULL,NULL,NULL,NULL,maisqueijosolinda,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
335053,cariotecamaria,NULL,NULL,NULL,NULL,NULL,cariotecamaria,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
335175,"creicy pink",NULL,NULL,NULL,NULL,NULL,"creicy pink",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
128020,suely,NULL,NULL,NULL,NULL,NULL,suely,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
335309,gilberto_camusti,NULL,NULL,NULL,NULL,NULL,gilberto_camusti,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,3
335310,agenor_de_carvalho_,NULL,NULL,NULL,NULL,NULL,agenor_de_carvalho_,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,3
335311,cintiapatricia__,NULL,NULL,NULL,NULL,NULL,cintiapatricia__,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,3
335329,"joão bosco pinto de oliveira (bosco)",NULL,NULL,NULL,NULL,NULL,"joão bosco pinto de oliveira (bosco)",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
154220,"Matheus Gabriel",NULL,NULL,NULL,NULL,NULL,"Matheus Gabriel",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
46718,"Felipe Barros",NULL,NULL,NULL,NULL,NULL,"Felipe Barros",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
140854,walquiria,NULL,NULL,NULL,NULL,NULL,walquiria,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128026,osvaldo,NULL,NULL,NULL,NULL,NULL,osvaldo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
213414,"Flávio candido Candido",NULL,NULL,NULL,NULL,NULL,"Flávio candido Candido",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,38,2,6
335444,"kel duarte",NULL,NULL,NULL,NULL,NULL,"kel duarte",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
335461,rayris,NULL,NULL,NULL,NULL,NULL,rayris,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
148363,max,NULL,NULL,NULL,NULL,NULL,max,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
111457,silvia,NULL,NULL,NULL,NULL,NULL,silvia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
285223,"compre dos pequenos pe",NULL,NULL,NULL,NULL,NULL,"compre dos pequenos pe",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
47473,"Paulo Sergio",NULL,NULL,NULL,NULL,NULL,"Paulo Sergio",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,6
335557,"adriane moreira",NULL,NULL,NULL,NULL,NULL,"adriane moreira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
80615,"Maria Vitoria",NULL,NULL,NULL,NULL,NULL,"Maria Vitoria",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335558,"claudia pereira pereira",NULL,NULL,NULL,NULL,NULL,"claudia pereira pereira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
335559,"shirleide santos jesus nascimento",NULL,NULL,NULL,NULL,NULL,"shirleide santos jesus nascimento",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335560,"lida pereira",NULL,NULL,NULL,NULL,NULL,"lida pereira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335561,"gledys ojedas",NULL,NULL,NULL,NULL,NULL,"gledys ojedas",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
61841,"Valeria Alves",NULL,NULL,NULL,NULL,NULL,"Valeria Alves",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
47428,"Andreia Silva",NULL,NULL,NULL,NULL,NULL,"Andreia Silva",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335562,"fariasv vfarias vfarias",NULL,NULL,NULL,NULL,NULL,"fariasv vfarias vfarias",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335563,"lucineia peixoto",NULL,NULL,NULL,NULL,NULL,"lucineia peixoto",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
46884,"Iara Oliveira",NULL,NULL,NULL,NULL,NULL,"Iara Oliveira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335564,"noemia mendes",NULL,NULL,NULL,NULL,NULL,"noemia mendes",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335565,"denise marcelo",NULL,NULL,NULL,NULL,NULL,"denise marcelo",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,2
335566,"lucineia neua",NULL,NULL,NULL,NULL,NULL,"lucineia neua",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
274354,"Janete Carvalho",NULL,NULL,NULL,NULL,NULL,"Janete Carvalho",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,0,1,6
55922,"Gisele Silva",NULL,NULL,NULL,NULL,NULL,"Gisele Silva",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335567,"sara allves",NULL,NULL,NULL,NULL,NULL,"sara allves",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
335568,"marli xavier mari marli xavier",NULL,NULL,NULL,NULL,NULL,"marli xavier mari marli xavier",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
335569,"sueli silva de oliveira",NULL,NULL,NULL,NULL,NULL,"sueli silva de oliveira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335570,"vitor martins da rosa",NULL,NULL,NULL,NULL,NULL,"vitor martins da rosa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,2
234373,"Solange Rosa",NULL,NULL,NULL,NULL,NULL,"Solange Rosa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335571,"lourival cordeiro",NULL,NULL,NULL,NULL,NULL,"lourival cordeiro",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335572,"alessandra simone",NULL,NULL,NULL,NULL,NULL,"alessandra simone",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
335573,"nilsa nascimento",NULL,NULL,NULL,NULL,NULL,"nilsa nascimento",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
104736,"Glaucia Silva",NULL,NULL,NULL,NULL,NULL,"Glaucia Silva",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
61795,"Valéria Santos",NULL,NULL,NULL,NULL,NULL,"Valéria Santos",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335574,"lene da luz",NULL,NULL,NULL,NULL,NULL,"lene da luz",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
69417,"Natalia Almeida",NULL,NULL,NULL,NULL,NULL,"Natalia Almeida",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335575,"kaley cocuo",NULL,NULL,NULL,NULL,NULL,"kaley cocuo",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,2
335576,"mila allana albuquerque",NULL,NULL,NULL,NULL,NULL,"mila allana albuquerque",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
335577,"claudia ilario",NULL,NULL,NULL,NULL,NULL,"claudia ilario",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,2
335586,"quesia gouveia",NULL,NULL,NULL,NULL,NULL,"quesia gouveia",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,6
335587,"claudia regina melo",NULL,NULL,NULL,NULL,NULL,"claudia regina melo",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,6
335601,társila,NULL,NULL,NULL,NULL,NULL,társila,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
